ch0,2810_A1_SCSI1,2810_A1_SCSI1,2810_A1_SCSI1,2810_A1_SCSI1,[ab0->card1r0->c2],[ab1->card1r1->c3],[ab2->card1r2->c0],[ab3->card1r3->c1]
ch1,2810_A1_SCSI1,2810_A1_SCSI1,2810_A1_SCSI1,2810_A1_SCSI1,[ab0->card1r0->c6],[ab1->card1r1->c7],[ab2->card1r2->c4],[ab3->card1r3->c5]
ch2,2810_A1_SCSI1,2810_A1_SCSI1,2810_A1_SCSI1,2810_A1_SCSI1,[ab0->card1r0->c10],[ab1->card1r1->c11],[ab2->card1r2->c8],[ab3->card1r3->c9]
ch3,2810_A1_SCSI1,2810_A1_SCSI1,2810_A1_SCSI1,2810_A1_SCSI1,[ab0->card1r0->c14],[ab1->card1r1->c15],[ab2->card1r2->c12],[ab3->card1r3->c13]
ch4,2810_A1_SCSI1,2810_A1_SCSI1,2810_A1_SCSI1,2810_A1_SCSI1,[ab0->card1r0->c34],[ab1->card1r1->c35],[ab2->card1r2->c32],[ab3->card1r3->c33]
ch5,2810_A1_SCSI1,2810_A1_SCSI1,2810_A1_SCSI1,2810_A1_SCSI1,[ab0->card1r0->c38],[ab1->card1r1->c39],[ab2->card1r2->c36],[ab3->card1r3->c37]
ch6,2810_A1_SCSI1,2810_A1_SCSI2,2810_A1_SCSI1,2810_A1_SCSI1,[ab0->card1r0->c42],[ab1->card1r1->c0],[ab2->card1r2->c40],[ab3->card1r3->c41]
ch7,2810_A1_SCSI2,2810_A1_SCSI2,2810_A1_SCSI2,2810_A1_SCSI2,[ab0->card1r0->c3],[ab1->card1r1->c4],[ab2->card1r2->c1],[ab3->card1r3->c2]
ch8,2810_A1_SCSI2,2810_A1_SCSI2,2810_A1_SCSI2,2810_A1_SCSI2,[ab0->card1r0->c7],[ab1->card1r1->c8],[ab2->card1r2->c5],[ab3->card1r3->c6]
ch9,2810_A1_SCSI2,2810_A1_SCSI2,2810_A1_SCSI2,2810_A1_SCSI2,[ab0->card1r0->c11],[ab1->card1r1->c12],[ab2->card1r2->c9],[ab3->card1r3->c10]
ch10,2810_A1_SCSI2,2810_A1_SCSI2,2810_A1_SCSI2,2810_A1_SCSI2,[ab0->card1r0->c15],[ab1->card1r1->c16],[ab2->card1r2->c13],[ab3->card1r3->c14]
ch11,2810_A1_SCSI2,2810_A1_SCSI2,2810_A1_SCSI2,2810_A1_SCSI2,[ab0->card1r0->c19],[ab1->card1r1->c20],[ab2->card1r2->c17],[ab3->card1r3->c18]
ch12,2810_A1_SCSI2,2810_A1_SCSI2,2810_A1_SCSI2,2810_A1_SCSI2,[ab0->card1r0->c39],[ab1->card1r1->c40],[ab2->card1r2->c37],[ab3->card1r3->c38]
ch13,2810_A1_SCSI3,2810_A1_SCSI3,2810_A1_SCSI2,2810_A1_SCSI2,[ab0->card1r0->c0],[ab1->card1r1->c1],[ab2->card1r2->c41],[ab3->card1r3->c42]
ch14,2810_A1_SCSI3,2810_A1_SCSI3,2810_A1_SCSI3,2810_A1_SCSI3,[ab0->card1r0->c4],[ab1->card1r1->c5],[ab2->card1r2->c2],[ab3->card1r3->c3]
ch15,2810_A1_SCSI3,2810_A1_SCSI3,2810_A1_SCSI3,2810_A1_SCSI3,[ab0->card1r0->c8],[ab1->card1r1->c9],[ab2->card1r2->c6],[ab3->card1r3->c7]
ch16,2810_A1_SCSI3,2810_A1_SCSI3,2810_A1_SCSI3,2810_A1_SCSI3,[ab0->card1r0->c12],[ab1->card1r1->c13],[ab2->card1r2->c10],[ab3->card1r3->c11]
ch17,2810_A1_SCSI3,2810_A1_SCSI3,2810_A1_SCSI3,2810_A1_SCSI3,[ab0->card1r0->c16],[ab1->card1r1->c17],[ab2->card1r2->c14],[ab3->card1r3->c15]
ch18,2810_A1_SCSI3,2810_A1_SCSI3,2810_A1_SCSI3,2810_A1_SCSI3,[ab0->card1r0->c20],[ab1->card1r1->c21],[ab2->card1r2->c18],[ab3->card1r3->c19]
ch19,2810_A1_SCSI3,2810_A1_SCSI3,2810_A1_SCSI3,2810_A1_SCSI3,[ab0->card1r0->c24],[ab1->card1r1->c25],[ab2->card1r2->c22],[ab3->card1r3->c23]
ch20,2810_A2_SCSI1,2810_A2_SCSI1,2810_A1_SCSI3,2810_A2_SCSI1,[ab0->card1r0->c1],[ab1->card1r1->c2],[ab2->card1r2->c42],[ab3->card1r3->c0]
ch21,2810_A2_SCSI1,2810_A2_SCSI1,2810_A2_SCSI1,2810_A2_SCSI1,[ab0->card1r0->c5],[ab1->card1r1->c6],[ab2->card1r2->c3],[ab3->card1r3->c4]
ch22,2810_A2_SCSI1,2810_A2_SCSI1,2810_A2_SCSI1,2810_A2_SCSI1,[ab0->card1r0->c9],[ab1->card1r1->c10],[ab2->card1r2->c7],[ab3->card1r3->c8]
ch23,2810_A2_SCSI1,2810_A2_SCSI1,2810_A2_SCSI1,2810_A2_SCSI1,[ab0->card1r0->c13],[ab1->card1r1->c14],[ab2->card1r2->c11],[ab3->card1r3->c12]
ch24,2810_A2_SCSI1,2810_A2_SCSI1,2810_A2_SCSI1,2810_A2_SCSI1,[ab0->card1r0->c17],[ab1->card1r1->c18],[ab2->card1r2->c15],[ab3->card1r3->c16]
ch25,2810_A2_SCSI1,2810_A2_SCSI1,2810_A2_SCSI1,2810_A2_SCSI1,[ab0->card1r0->c21],[ab1->card1r1->c22],[ab2->card1r2->c19],[ab3->card1r3->c20]
ch26,2810_A2_SCSI1,2810_A2_SCSI1,2810_A2_SCSI1,2810_A2_SCSI1,[ab0->card1r0->c25],[ab1->card1r1->c26],[ab2->card1r2->c23],[ab3->card1r3->c24]
ch27,2810_A2_SCSI1,2810_A2_SCSI1,2810_A2_SCSI1,2810_A2_SCSI1,[ab0->card1r0->c29],[ab1->card1r1->c30],[ab2->card1r2->c27],[ab3->card1r3->c28]
ch28,2810_A2_SCSI2,2810_A2_SCSI2,2810_A2_SCSI2,2810_A2_SCSI2,[ab0->card1r0->c6],[ab1->card1r1->c7],[ab2->card1r2->c4],[ab3->card1r3->c5]
ch29,2810_A2_SCSI2,2810_A2_SCSI2,2810_A2_SCSI2,2810_A2_SCSI2,[ab0->card1r0->c10],[ab1->card1r1->c11],[ab2->card1r2->c8],[ab3->card1r3->c9]
ch30,2810_A2_SCSI2,2810_A2_SCSI2,2810_A2_SCSI2,2810_A2_SCSI2,[ab0->card1r0->c14],[ab1->card1r1->c15],[ab2->card1r2->c12],[ab3->card1r3->c13]
ch31,2810_A2_SCSI2,2810_A2_SCSI2,2810_A2_SCSI2,2810_A2_SCSI2,[ab0->card1r0->c18],[ab1->card1r1->c19],[ab2->card1r2->c16],[ab3->card1r3->c17]
ch32,2810_A2_SCSI2,2810_A2_SCSI2,2810_A2_SCSI2,2810_A2_SCSI2,[ab0->card1r0->c22],[ab1->card1r1->c23],[ab2->card1r2->c20],[ab3->card1r3->c21]
ch33,2810_A2_SCSI2,2810_A2_SCSI2,2810_A2_SCSI2,2810_A2_SCSI2,[ab0->card1r0->c26],[ab1->card1r1->c27],[ab2->card1r2->c24],[ab3->card1r3->c25]
ch34,2810_A2_SCSI2,2810_A2_SCSI2,2810_A2_SCSI2,2810_A2_SCSI2,[ab0->card1r0->c30],[ab1->card1r1->c31],[ab2->card1r2->c28],[ab3->card1r3->c29]
ch35,2810_A2_SCSI2,2810_A2_SCSI2,2810_A2_SCSI2,2810_A2_SCSI2,[ab0->card1r0->c34],[ab1->card1r1->c35],[ab2->card1r2->c32],[ab3->card1r3->c33]
ch36,2810_A2_SCSI2,2810_A2_SCSI2,2810_A2_SCSI2,2810_A2_SCSI2,[ab0->card1r0->c38],[ab1->card1r1->c39],[ab2->card1r2->c36],[ab3->card1r3->c37]
ch37,2810_A2_SCSI2,2810_A2_SCSI3,2810_A2_SCSI2,2810_A2_SCSI2,[ab0->card1r0->c42],[ab1->card1r1->c0],[ab2->card1r2->c40],[ab3->card1r3->c41]
ch38,2810_A2_SCSI3,2810_A2_SCSI3,2810_A2_SCSI3,2810_A2_SCSI3,[ab0->card1r0->c3],[ab1->card1r1->c4],[ab2->card1r2->c1],[ab3->card1r3->c2]
ch39,2810_A2_SCSI3,2810_A2_SCSI3,2810_A2_SCSI3,2810_A2_SCSI3,[ab0->card1r0->c7],[ab1->card1r1->c8],[ab2->card1r2->c5],[ab3->card1r3->c6]
ch40,2810_A2_SCSI3,2810_A2_SCSI3,2810_A2_SCSI3,2810_A2_SCSI3,[ab0->card1r0->c11],[ab1->card1r1->c12],[ab2->card1r2->c9],[ab3->card1r3->c10]
ch41,2810_A2_SCSI3,2810_A2_SCSI3,2810_A2_SCSI3,2810_A2_SCSI3,[ab0->card1r0->c15],[ab1->card1r1->c16],[ab2->card1r2->c13],[ab3->card1r3->c14]
ch42,2810_A2_SCSI3,2810_A2_SCSI3,2810_A2_SCSI3,2810_A2_SCSI3,[ab0->card1r0->c19],[ab1->card1r1->c20],[ab2->card1r2->c17],[ab3->card1r3->c18]
ch43,2810_A2_SCSI3,2810_A2_SCSI3,2810_A2_SCSI3,2810_A2_SCSI3,[ab0->card1r0->c23],[ab1->card1r1->c24],[ab2->card1r2->c21],[ab3->card1r3->c22]
ch44,2810_A2_SCSI3,2810_A2_SCSI3,2810_A2_SCSI3,2810_A2_SCSI3,[ab0->card1r0->c27],[ab1->card1r1->c28],[ab2->card1r2->c25],[ab3->card1r3->c26]
ch45,2810_A2_SCSI3,2810_A2_SCSI3,2810_A2_SCSI3,2810_A2_SCSI3,[ab0->card1r0->c31],[ab1->card1r1->c32],[ab2->card1r2->c29],[ab3->card1r3->c30]
ch46,2810_A2_SCSI3,2810_A2_SCSI3,2810_A2_SCSI3,2810_A2_SCSI3,[ab0->card1r0->c35],[ab1->card1r1->c36],[ab2->card1r2->c33],[ab3->card1r3->c34]
ch47,2810_A2_SCSI3,2810_A2_SCSI3,2810_A2_SCSI3,2810_A2_SCSI3,[ab0->card1r0->c39],[ab1->card1r1->c40],[ab2->card1r2->c37],[ab3->card1r3->c38]
ch48,2810_B1_SCSI1,2810_B1_SCSI1,2810_A2_SCSI3,2810_A2_SCSI3,[ab0->card1r0->c0],[ab1->card1r1->c1],[ab2->card1r2->c41],[ab3->card1r3->c42]
ch49,2810_B1_SCSI1,2810_B1_SCSI1,2810_B1_SCSI1,2810_B1_SCSI1,[ab0->card1r0->c4],[ab1->card1r1->c5],[ab2->card1r2->c2],[ab3->card1r3->c3]
ch50,2810_B1_SCSI1,2810_B1_SCSI1,2810_B1_SCSI1,2810_B1_SCSI1,[ab0->card1r0->c16],[ab1->card1r1->c17],[ab2->card1r2->c14],[ab3->card1r3->c15]
ch51,2810_B1_SCSI1,2810_B1_SCSI1,2810_B1_SCSI1,2810_B1_SCSI1,[ab0->card1r0->c20],[ab1->card1r1->c21],[ab2->card1r2->c18],[ab3->card1r3->c19]
ch52,2810_B1_SCSI1,2810_B1_SCSI1,2810_B1_SCSI1,2810_B1_SCSI1,[ab0->card1r0->c24],[ab1->card1r1->c25],[ab2->card1r2->c22],[ab3->card1r3->c23]
ch53,2810_B1_SCSI1,2810_B1_SCSI1,2810_B1_SCSI1,2810_B1_SCSI1,[ab0->card1r0->c28],[ab1->card1r1->c29],[ab2->card1r2->c26],[ab3->card1r3->c27]
ch54,2810_B1_SCSI1,2810_B1_SCSI1,2810_B1_SCSI1,2810_B1_SCSI1,[ab0->card1r0->c32],[ab1->card1r1->c33],[ab2->card1r2->c30],[ab3->card1r3->c31]
ch55,2810_B1_SCSI1,2810_B1_SCSI1,2810_B1_SCSI1,2810_B1_SCSI1,[ab0->card1r0->c36],[ab1->card1r1->c37],[ab2->card1r2->c34],[ab3->card1r3->c35]
ch56,2810_B1_SCSI1,2810_B1_SCSI1,2810_B1_SCSI1,2810_B1_SCSI1,[ab0->card1r0->c40],[ab1->card1r1->c41],[ab2->card1r2->c38],[ab3->card1r3->c39]
ch57,2810_B1_SCSI2,2810_B1_SCSI2,2810_B1_SCSI1,2810_B1_SCSI2,[ab0->card1r0->c1],[ab1->card1r1->c2],[ab2->card1r2->c42],[ab3->card1r3->c0]
ch58,2810_B1_SCSI2,2810_B1_SCSI2,2810_B1_SCSI2,2810_B1_SCSI2,[ab0->card1r0->c5],[ab1->card1r1->c6],[ab2->card1r2->c3],[ab3->card1r3->c4]
ch59,2810_B1_SCSI2,2810_B1_SCSI2,2810_B1_SCSI2,2810_B1_SCSI2,[ab0->card1r0->c9],[ab1->card1r1->c10],[ab2->card1r2->c7],[ab3->card1r3->c8]
ch60,2810_B1_SCSI2,2810_B1_SCSI2,2810_B1_SCSI2,2810_B1_SCSI2,[ab0->card1r0->c13],[ab1->card1r1->c14],[ab2->card1r2->c11],[ab3->card1r3->c12]
ch61,2810_B1_SCSI2,2810_B1_SCSI2,2810_B1_SCSI2,2810_B1_SCSI2,[ab0->card1r0->c17],[ab1->card1r1->c18],[ab2->card1r2->c15],[ab3->card1r3->c16]
ch62,2810_B1_SCSI2,2810_B1_SCSI2,2810_B1_SCSI2,2810_B1_SCSI2,[ab0->card1r0->c21],[ab1->card1r1->c22],[ab2->card1r2->c19],[ab3->card1r3->c20]
ch63,2810_B1_SCSI2,2810_B1_SCSI2,2810_B1_SCSI2,2810_B1_SCSI2,[ab0->card1r0->c25],[ab1->card1r1->c26],[ab2->card1r2->c23],[ab3->card1r3->c24]
ch64,2810_B1_SCSI2,2810_B1_SCSI2,2810_B1_SCSI2,2810_B1_SCSI2,[ab0->card1r0->c29],[ab1->card1r1->c30],[ab2->card1r2->c27],[ab3->card1r3->c28]
ch65,2810_B1_SCSI2,2810_B1_SCSI2,2810_B1_SCSI2,2810_B1_SCSI2,[ab0->card1r0->c33],[ab1->card1r1->c34],[ab2->card1r2->c31],[ab3->card1r3->c32]
ch66,2810_B1_SCSI2,2810_B1_SCSI2,2810_B1_SCSI2,2810_B1_SCSI2,[ab0->card1r0->c37],[ab1->card1r1->c38],[ab2->card1r2->c35],[ab3->card1r3->c36]
ch67,2810_B1_SCSI2,2810_B1_SCSI2,2810_B1_SCSI2,2810_B1_SCSI2,[ab0->card1r0->c41],[ab1->card1r1->c42],[ab2->card1r2->c39],[ab3->card1r3->c40]
ch68,2810_B1_SCSI3,2810_B1_SCSI3,2810_B1_SCSI3,2810_B1_SCSI3,[ab0->card1r0->c2],[ab1->card1r1->c3],[ab2->card1r2->c0],[ab3->card1r3->c1]
ch69,2810_B1_SCSI3,2810_B1_SCSI3,2810_B1_SCSI3,2810_B1_SCSI3,[ab0->card1r0->c6],[ab1->card1r1->c7],[ab2->card1r2->c4],[ab3->card1r3->c5]
ch70,2810_B1_SCSI3,2810_B1_SCSI3,2810_B1_SCSI3,2810_B1_SCSI3,[ab0->card1r0->c26],[ab1->card1r1->c27],[ab2->card1r2->c24],[ab3->card1r3->c25]
ch71,2810_B1_SCSI3,2810_B1_SCSI3,2810_B1_SCSI3,2810_B1_SCSI3,[ab0->card1r0->c30],[ab1->card1r1->c31],[ab2->card1r2->c28],[ab3->card1r3->c29]
ch72,2810_B1_SCSI3,2810_B1_SCSI3,2810_B1_SCSI3,2810_B1_SCSI3,[ab0->card1r0->c34],[ab1->card1r1->c35],[ab2->card1r2->c32],[ab3->card1r3->c33]
ch73,2810_B1_SCSI3,2810_B1_SCSI3,2810_B1_SCSI3,2810_B1_SCSI3,[ab0->card1r0->c38],[ab1->card1r1->c39],[ab2->card1r2->c36],[ab3->card1r3->c37]
ch74,2810_B1_SCSI3,2810_B2_SCSI1,2810_B1_SCSI3,2810_B1_SCSI3,[ab0->card1r0->c42],[ab1->card1r1->c0],[ab2->card1r2->c40],[ab3->card1r3->c41]
ch75,2810_B2_SCSI1,2810_B2_SCSI1,2810_B2_SCSI1,2810_B2_SCSI1,[ab0->card1r0->c3],[ab1->card1r1->c4],[ab2->card1r2->c1],[ab3->card1r3->c2]
ch76,2810_B2_SCSI1,2810_B2_SCSI1,2810_B2_SCSI1,2810_B2_SCSI1,[ab0->card1r0->c7],[ab1->card1r1->c8],[ab2->card1r2->c5],[ab3->card1r3->c6]
